recordedAt,receivedAt,tukTukRegistrationNumber,plateNumber,deviceSerialNumber,provinceCode,districtCode,stationCode,latitude,longitude,speedKmh,heading,accuracyM,ignitionOn
2026-04-23T18:06:00.000Z,2026-04-23T18:06:25.000Z,REG-2026-000120,SAB-CAB-5120,SIM-TD-120,SAB,KEG,KEGP,7.2541135,80.346479,30.06,212.75,10.37,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:31.000Z,REG-2026-000093,UVA-CAB-5093,SIM-TD-093,UVA,BAD,BADP,6.9932841,81.0603314,15.63,335.52,5.36,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:29.000Z,REG-2026-000111,EP-CAB-5111,SIM-TD-111,EP,BAT,BATP,7.7101802,81.6870866,18.52,345.9,5.59,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:17.000Z,REG-2026-000112,EP-CAB-5112,SIM-TD-112,EP,AMP,AMPP,7.2934068,81.6724143,16.94,204.1,7.44,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:20.000Z,REG-2026-000098,WP-CAB-5098,SIM-TD-098,WP,COL,PET,6.9382231,79.8507227,28.84,122.31,8.47,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:39.000Z,REG-2026-000091,NCP-CAB-5091,SIM-TD-091,NCP,ANU,ANUP,8.3105801,80.4000773,30.23,350.85,6.48,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:35.000Z,REG-2026-000105,CP-CAB-5105,SIM-TD-105,CP,NUW,NUWPS,6.9503598,80.7950255,25.87,335.24,9.61,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:30.000Z,REG-2026-000099,WP-CAB-5099,SIM-TD-099,WP,COL,MNTL,6.8383027,79.8571257,33.03,345.9,8.82,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:17.000Z,REG-2026-000126,WP-CAB-5126,SIM-TD-126,WP,KAL,PAN,6.7126347,79.9067843,17.23,115.3,11.52,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:28.000Z,REG-2026-000130,SP-CAB-5130,SIM-TD-130,SP,GAL,GALP,6.0321551,80.2172221,22.35,124.92,6.88,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:12.000Z,REG-2026-000119,SAB-CAB-5119,SIM-TD-119,SAB,RAT,RATP,6.6827415,80.3945493,29.34,348.35,11.01,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:27.000Z,REG-2026-000089,NWP-CAB-5089,SIM-TD-089,NWP,KUR,KURP,7.4862903,80.3697498,19.98,336.74,7.62,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:17.000Z,REG-2026-000124,WP-CAB-5124,SIM-TD-124,WP,GAM,NEG,7.2110034,79.8352771,15.26,202.8,11.23,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:18.000Z,REG-2026-000097,WP-CAB-5097,SIM-TD-097,WP,COL,FORT,6.9342223,79.8456927,20.21,348.53,10,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:22.000Z,REG-2026-000028,WP-CAB-5028,SIM-TD-028,WP,GAM,NEG,7.2113486,79.8354652,16.89,203.71,11.8,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:12.000Z,REG-2026-000033,CP-CAB-5033,SIM-TD-033,CP,NUW,NUWPS,6.9499591,80.7950792,25.62,331.97,4.24,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:39.000Z,REG-2026-000045,UVA-CAB-5045,SIM-TD-045,UVA,BAD,BADP,6.9938531,81.0601867,27.05,336.28,5.37,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:24.000Z,REG-2026-000023,SAB-CAB-5023,SIM-TD-023,SAB,RAT,RATP,6.6827038,80.394709,20.12,348.35,5.82,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:32.000Z,REG-2026-000041,NWP-CAB-5041,SIM-TD-041,NWP,KUR,KURP,7.4869185,80.3704049,17.45,334.96,10.92,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:16.000Z,REG-2026-000019,NCP-CAB-5019,SIM-TD-019,NCP,ANU,ANUP,8.3108028,80.4004179,35.87,350.85,9.54,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:26.000Z,REG-2026-000031,CP-CAB-5031,SIM-TD-031,CP,KAN,KDY,7.2900645,80.6307564,19.37,350.85,10.58,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:37.000Z,REG-2026-000030,WP-CAB-5030,SIM-TD-030,WP,KAL,PAN,6.7123515,79.906887,35.53,115.37,6.7,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:25.000Z,REG-2026-000004,WP-CAB-5004,SIM-TD-004,WP,GAM,NEG,7.2110103,79.8360551,17.11,204.24,7.94,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:40.000Z,REG-2026-000015,EP-CAB-5015,SIM-TD-015,EP,BAT,BATP,7.7100771,81.6871895,27.66,345.9,7.43,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:38.000Z,REG-2026-000026,WP-CAB-5026,SIM-TD-026,WP,COL,PET,6.9386988,79.8505187,17.52,121.59,7.94,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:20.000Z,REG-2026-000014,EP-CAB-5014,SIM-TD-014,EP,TRI,TRIP,8.586199,81.2151596,20.01,119.1,7.31,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:27.000Z,REG-2026-000029,WP-CAB-5029,SIM-TD-029,WP,GAM,KEL,6.9559451,79.9275693,31.13,336.57,11.98,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:25.000Z,REG-2026-000044,NCP-CAB-5044,SIM-TD-044,NCP,POL,POLP,7.9436216,81.018592,24.89,208.25,7.98,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:33.000Z,REG-2026-000042,NWP-CAB-5042,SIM-TD-042,NWP,PUT,PUTP,8.0354938,79.8285401,22.81,115.19,7.49,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:29.000Z,REG-2026-000009,CP-CAB-5009,SIM-TD-009,CP,NUW,NUWPS,6.949052,80.7943671,23.46,337.27,11.9,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:37.000Z,REG-2026-000012,SP-CAB-5012,SIM-TD-012,SP,HAM,HAMB,6.1264316,81.1180714,32.94,216.28,5.31,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:15.000Z,REG-2026-000010,SP-CAB-5010,SIM-TD-010,SP,GAL,GALP,6.0320225,80.2167127,31.39,127.42,8.96,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:26.000Z,REG-2026-000038,EP-CAB-5038,SIM-TD-038,EP,TRI,TRIP,8.586387,81.2156787,32.22,121.45,10.73,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:39.000Z,REG-2026-000018,NWP-CAB-5018,SIM-TD-018,NWP,PUT,PUTP,8.0358738,79.8285012,29.24,115.75,4.09,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:33.000Z,REG-2026-000011,SP-CAB-5011,SIM-TD-011,SP,MATR,MATP,5.9543766,80.5505175,30.3,348.35,4.27,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:27.000Z,REG-2026-000039,EP-CAB-5039,SIM-TD-039,EP,BAT,BATP,7.7096613,81.6864673,32.69,345.9,7.84,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:14.000Z,REG-2026-000007,CP-CAB-5007,SIM-TD-007,CP,KAN,KDY,7.2898585,80.6305213,19.33,350.85,7.13,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:26.000Z,REG-2026-000034,SP-CAB-5034,SIM-TD-034,SP,GAL,GALP,6.032017,80.2171662,37.57,124.97,8.46,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:28.000Z,REG-2026-000035,SP-CAB-5035,SIM-TD-035,SP,MATR,MATP,5.9544961,80.5509584,23.37,348.35,9.44,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:27.000Z,REG-2026-000021,UVA-CAB-5021,SIM-TD-021,UVA,BAD,BADP,6.9938911,81.0605336,27.92,334.68,6.17,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:34.000Z,REG-2026-000043,NCP-CAB-5043,SIM-TD-043,NCP,ANU,ANUP,8.3112702,80.4004421,17.7,350.85,10.87,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:39.000Z,REG-2026-000025,WP-CAB-5025,SIM-TD-025,WP,COL,FORT,6.9343076,79.8457477,27.46,348.43,5.2,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:37.000Z,REG-2026-000002,WP-CAB-5002,SIM-TD-002,WP,COL,PET,6.9377394,79.8500315,25.59,121.58,10.23,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:33.000Z,REG-2026-000040,EP-CAB-5040,SIM-TD-040,EP,AMP,AMPP,7.2941955,81.6725612,32.65,203.86,4.05,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:19.000Z,REG-2026-000006,WP-CAB-5006,SIM-TD-006,WP,KAL,PAN,6.7119069,79.9079437,35.86,113.79,11.39,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:39.000Z,REG-2026-000005,WP-CAB-5005,SIM-TD-005,WP,GAM,KEL,6.9552022,79.926811,33.02,339.72,5.33,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:35.000Z,REG-2026-000032,CP-CAB-5032,SIM-TD-032,CP,KAN,PER,7.2687234,80.5933272,30.37,211,11.2,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:29.000Z,REG-2026-000008,CP-CAB-5008,SIM-TD-008,CP,KAN,PER,7.2688165,80.5940712,23.79,208.46,9.56,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:15.000Z,REG-2026-000037,NP-CAB-5037,SIM-TD-037,NP,JAF,JAFP,9.6611659,80.0293862,36.67,345.92,4.67,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:35.000Z,REG-2026-000016,EP-CAB-5016,SIM-TD-016,EP,AMP,AMPP,7.294242,81.6726256,17.31,203.5,7.09,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:16.000Z,REG-2026-000001,WP-CAB-5001,SIM-TD-001,WP,COL,FORT,6.9348455,79.8461628,30.27,344.95,5.93,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:13.000Z,REG-2026-000036,SP-CAB-5036,SIM-TD-036,SP,HAM,HAMB,6.1264981,81.1179528,26.68,215.83,6.9,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:23.000Z,REG-2026-000020,NCP-CAB-5020,SIM-TD-020,NCP,POL,POLP,7.9434021,81.0190045,29.78,208.58,9.17,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:30.000Z,REG-2026-000024,SAB-CAB-5024,SIM-TD-024,SAB,KEG,KEGP,7.2532996,80.3464028,26.65,214.35,10.36,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:31.000Z,REG-2026-000027,WP-CAB-5027,SIM-TD-027,WP,COL,MNTL,6.8385041,79.8580178,28.84,345.9,6.32,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:18.000Z,REG-2026-000022,UVA-CAB-5022,SIM-TD-022,UVA,MON,MONP,6.8723733,81.3511581,15.3,123.25,5.82,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:24.000Z,REG-2026-000017,NWP-CAB-5017,SIM-TD-017,NWP,KUR,KURP,7.4869164,80.3700571,21.85,335.84,4.16,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:24.000Z,REG-2026-000013,NP-CAB-5013,SIM-TD-013,NP,JAF,JAFP,9.6619993,80.0291223,21.2,346.93,11.3,true
2026-04-23T18:06:00.000Z,2026-04-23T18:06:23.000Z,REG-2026-000003,WP-CAB-5003,SIM-TD-003,WP,COL,MNTL,6.8382392,79.8576521,34.44,345.9,9.14,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:35.000Z,REG-2026-000029,WP-CAB-5029,SIM-TD-029,WP,GAM,KEL,6.9570557,79.9264832,32.87,336.57,10.08,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:20.000Z,REG-2026-000009,CP-CAB-5009,SIM-TD-009,CP,NUW,NUWPS,6.9506505,80.7941657,30.46,337.27,5.86,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:38.000Z,REG-2026-000023,SAB-CAB-5023,SIM-TD-023,SAB,RAT,RATP,6.6834138,80.3949367,32.64,348.35,7.81,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:22.000Z,REG-2026-000036,SP-CAB-5036,SIM-TD-036,SP,HAM,HAMB,6.1237836,81.1163229,34.56,215.83,8.85,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:21.000Z,REG-2026-000014,EP-CAB-5014,SIM-TD-014,EP,TRI,TRIP,8.5857881,81.2184468,21.58,119.1,7.62,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:31.000Z,REG-2026-000006,WP-CAB-5006,SIM-TD-006,WP,KAL,PAN,6.7108963,79.9104947,20.21,113.79,5.69,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:15.000Z,REG-2026-000045,UVA-CAB-5045,SIM-TD-045,UVA,BAD,BADP,6.9951331,81.060359,19.88,336.28,11.91,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:29.000Z,REG-2026-000015,EP-CAB-5015,SIM-TD-015,EP,BAT,BATP,7.7107421,81.6862148,31.76,345.9,5.32,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:24.000Z,REG-2026-000003,WP-CAB-5003,SIM-TD-003,WP,COL,MNTL,6.8397024,79.857499,34.24,345.9,5.7,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:21.000Z,REG-2026-000030,WP-CAB-5030,SIM-TD-030,WP,KAL,PAN,6.7113012,79.9095719,28.15,115.37,9.53,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:34.000Z,REG-2026-000041,NWP-CAB-5041,SIM-TD-041,NWP,KUR,KURP,7.4887074,80.3691274,36.47,334.96,4.08,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:13.000Z,REG-2026-000037,NP-CAB-5037,SIM-TD-037,NP,JAF,JAFP,9.6632905,80.0289512,19.95,345.92,6.19,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:35.000Z,REG-2026-000031,CP-CAB-5031,SIM-TD-031,CP,KAN,KDY,7.2911042,80.6300012,15.56,350.85,10,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:24.000Z,REG-2026-000005,WP-CAB-5005,SIM-TD-005,WP,GAM,KEL,6.9568409,79.925613,33.71,339.72,9.41,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:30.000Z,REG-2026-000027,WP-CAB-5027,SIM-TD-027,WP,COL,MNTL,6.8395743,79.8577263,32.61,345.9,9.59,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:34.000Z,REG-2026-000033,CP-CAB-5033,SIM-TD-033,CP,NUW,NUWPS,6.9515622,80.7945944,14.16,331.97,5.81,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:27.000Z,REG-2026-000032,CP-CAB-5032,SIM-TD-032,CP,KAN,PER,7.266008,80.5930421,19.46,211,6.39,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:23.000Z,REG-2026-000022,UVA-CAB-5022,SIM-TD-022,UVA,MON,MONP,6.8703328,81.3538141,24.26,123.25,7.51,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:38.000Z,REG-2026-000001,WP-CAB-5001,SIM-TD-001,WP,COL,FORT,6.9359749,79.8455896,37.85,344.95,9.6,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:38.000Z,REG-2026-000025,WP-CAB-5025,SIM-TD-025,WP,COL,FORT,6.9351051,79.8460329,30.12,348.43,10.86,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:37.000Z,REG-2026-000017,NWP-CAB-5017,SIM-TD-017,NWP,KUR,KURP,7.4890224,80.3695348,20.54,335.84,4.11,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:12.000Z,REG-2026-000038,EP-CAB-5038,SIM-TD-038,EP,TRI,TRIP,8.5849556,81.2168147,28.55,121.45,6.68,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:12.000Z,REG-2026-000016,EP-CAB-5016,SIM-TD-016,EP,AMP,AMPP,7.2914551,81.6717808,19.25,203.5,4.52,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:15.000Z,REG-2026-000039,EP-CAB-5039,SIM-TD-039,EP,BAT,BATP,7.7108426,81.6863564,34.06,345.9,10.28,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:23.000Z,REG-2026-000018,NWP-CAB-5018,SIM-TD-018,NWP,PUT,PUTP,8.0345758,79.8311413,37.02,115.75,10.3,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:34.000Z,REG-2026-000035,SP-CAB-5035,SIM-TD-035,SP,MATR,MATP,5.9555536,80.5497616,34.53,348.35,11.15,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:29.000Z,REG-2026-000034,SP-CAB-5034,SIM-TD-034,SP,GAL,GALP,6.0302752,80.2194739,20.11,124.97,10.2,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:22.000Z,REG-2026-000024,SAB-CAB-5024,SIM-TD-024,SAB,KEG,KEGP,7.2510562,80.3446913,25.71,214.35,9.33,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:37.000Z,REG-2026-000007,CP-CAB-5007,SIM-TD-007,CP,KAN,KDY,7.2912834,80.6305345,37.59,350.85,5.06,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:13.000Z,REG-2026-000013,NP-CAB-5013,SIM-TD-013,NP,JAF,JAFP,9.6631814,80.0288435,26.29,346.93,8.5,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:28.000Z,REG-2026-000010,SP-CAB-5010,SIM-TD-010,SP,GAL,GALP,6.0312215,80.2187428,15.51,127.42,4.26,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:13.000Z,REG-2026-000002,WP-CAB-5002,SIM-TD-002,WP,COL,PET,6.9373326,79.8528087,22.21,121.58,4.81,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:27.000Z,REG-2026-000026,WP-CAB-5026,SIM-TD-026,WP,COL,PET,6.9367579,79.853036,37.65,121.59,7.84,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:37.000Z,REG-2026-000028,WP-CAB-5028,SIM-TD-028,WP,GAM,NEG,7.2083065,79.8346718,24.24,203.71,9.48,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:26.000Z,REG-2026-000020,NCP-CAB-5020,SIM-TD-020,NCP,POL,POLP,7.9402785,81.0174023,21,208.58,10.71,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:26.000Z,REG-2026-000011,SP-CAB-5011,SIM-TD-011,SP,MATR,MATP,5.9553154,80.5499873,16.97,348.35,4.46,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:33.000Z,REG-2026-000019,NCP-CAB-5019,SIM-TD-019,NCP,ANU,ANUP,8.3124505,80.4000903,23.38,350.85,9.48,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:15.000Z,REG-2026-000008,CP-CAB-5008,SIM-TD-008,CP,KAN,PER,7.2663855,80.5926024,15.32,208.46,7.16,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:20.000Z,REG-2026-000012,SP-CAB-5012,SIM-TD-012,SP,HAM,HAMB,6.1234247,81.116503,33.77,216.28,4.17,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:38.000Z,REG-2026-000021,UVA-CAB-5021,SIM-TD-021,UVA,BAD,BADP,6.9952055,81.0603527,35.8,334.68,6.83,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:17.000Z,REG-2026-000042,NWP-CAB-5042,SIM-TD-042,NWP,PUT,PUTP,8.0336849,79.8313651,34.15,115.19,4.46,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:17.000Z,REG-2026-000040,EP-CAB-5040,SIM-TD-040,EP,AMP,AMPP,7.2920621,81.6714131,29.68,203.86,11.97,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:15.000Z,REG-2026-000043,NCP-CAB-5043,SIM-TD-043,NCP,ANU,ANUP,8.3120646,80.4001401,23.47,350.85,5.2,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:27.000Z,REG-2026-000004,WP-CAB-5004,SIM-TD-004,WP,GAM,NEG,7.2082633,79.8351381,29.07,204.24,4.15,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:25.000Z,REG-2026-000044,NCP-CAB-5044,SIM-TD-044,NCP,POL,POLP,7.9404105,81.0173359,28.6,208.25,6.42,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:23.000Z,REG-2026-000077,WP-CAB-5077,SIM-TD-077,WP,GAM,KEL,6.9572571,79.9262146,20.68,339.9,8.94,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:40.000Z,REG-2026-000086,EP-CAB-5086,SIM-TD-086,EP,TRI,TRIP,8.5857563,81.2178432,25.95,118.66,7.66,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:20.000Z,REG-2026-000055,CP-CAB-5055,SIM-TD-055,CP,KAN,KDY,7.2911354,80.6298832,35.21,350.85,11.15,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:34.000Z,REG-2026-000047,SAB-CAB-5047,SIM-TD-047,SAB,RAT,RATP,6.6836201,80.3941943,22.84,348.35,10.38,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:38.000Z,REG-2026-000074,WP-CAB-5074,SIM-TD-074,WP,COL,PET,6.9368745,79.8528061,29.39,119.41,6.78,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:23.000Z,REG-2026-000087,EP-CAB-5087,SIM-TD-087,EP,BAT,BATP,7.7108227,81.6861427,25.77,345.9,6.01,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:29.000Z,REG-2026-000064,EP-CAB-5064,SIM-TD-064,EP,AMP,AMPP,7.2908138,81.6712688,35.87,205.18,8.97,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:36.000Z,REG-2026-000069,UVA-CAB-5069,SIM-TD-069,UVA,BAD,BADP,6.9952176,81.0605807,24.61,333.64,11.43,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:14.000Z,REG-2026-000049,WP-CAB-5049,SIM-TD-049,WP,COL,FORT,6.9366005,79.8462389,28.6,338.5,4.63,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:21.000Z,REG-2026-000072,SAB-CAB-5072,SIM-TD-072,SAB,KEG,KEGP,7.2502169,80.3443219,35.29,218.03,10.62,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:26.000Z,REG-2026-000078,WP-CAB-5078,SIM-TD-078,WP,KAL,PAN,6.7108527,79.9095484,24.55,115.64,7.52,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:31.000Z,REG-2026-000080,CP-CAB-5080,SIM-TD-080,CP,KAN,PER,7.2667343,80.5923673,17.85,211.13,9.59,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:37.000Z,REG-2026-000081,CP-CAB-5081,SIM-TD-081,CP,NUW,NUWPS,6.9503684,80.7943383,26.34,337.3,5.33,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:12.000Z,REG-2026-000050,WP-CAB-5050,SIM-TD-050,WP,COL,PET,6.9365937,79.8540077,20.82,117.36,7.2,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:21.000Z,REG-2026-000052,WP-CAB-5052,SIM-TD-052,WP,GAM,NEG,7.2085858,79.8347188,24.31,203.23,6.87,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:35.000Z,REG-2026-000063,EP-CAB-5063,SIM-TD-063,EP,BAT,BATP,7.710808,81.686436,24.21,345.9,7.35,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:32.000Z,REG-2026-000059,SP-CAB-5059,SIM-TD-059,SP,MATR,MATP,5.9555794,80.5506702,33.62,348.35,10.44,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:18.000Z,REG-2026-000084,SP-CAB-5084,SIM-TD-084,SP,HAM,HAMB,6.1246335,81.1163024,18.14,215.22,11.25,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:28.000Z,REG-2026-000079,CP-CAB-5079,SIM-TD-079,CP,KAN,KDY,7.291791,80.6296079,30.02,350.85,10.57,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:20.000Z,REG-2026-000057,CP-CAB-5057,SIM-TD-057,CP,NUW,NUWPS,6.9516763,80.7944992,14.26,333.3,11.16,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:24.000Z,REG-2026-000082,SP-CAB-5082,SIM-TD-082,SP,GAL,GALP,6.031077,80.2184916,36.04,125.49,7.22,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:38.000Z,REG-2026-000075,WP-CAB-5075,SIM-TD-075,WP,COL,MNTL,6.8393115,79.8576545,31.58,345.9,11.93,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:21.000Z,REG-2026-000046,UVA-CAB-5046,SIM-TD-046,UVA,MON,MONP,6.8701907,81.353824,30.75,123.61,9.94,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:14.000Z,REG-2026-000088,EP-CAB-5088,SIM-TD-088,EP,AMP,AMPP,7.2910213,81.6711977,29.27,205.31,8.13,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:30.000Z,REG-2026-000067,NCP-CAB-5067,SIM-TD-067,NCP,ANU,ANUP,8.3125513,80.4005687,20.47,350.85,9.79,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:34.000Z,REG-2026-000060,SP-CAB-5060,SIM-TD-060,SP,HAM,HAMB,6.1241557,81.1172003,28.29,214.22,5.8,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:37.000Z,REG-2026-000071,SAB-CAB-5071,SIM-TD-071,SAB,RAT,RATP,6.6834812,80.3942906,21.1,348.35,7.99,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:19.000Z,REG-2026-000051,WP-CAB-5051,SIM-TD-051,WP,COL,MNTL,6.8396567,79.8568279,20.76,345.9,10.52,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:38.000Z,REG-2026-000065,NWP-CAB-5065,SIM-TD-065,NWP,KUR,KURP,7.4874153,80.3689456,22.45,343.2,4.07,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:39.000Z,REG-2026-000085,NP-CAB-5085,SIM-TD-085,NP,JAF,JAFP,9.6625528,80.0287148,35.48,346.5,5.47,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:34.000Z,REG-2026-000056,CP-CAB-5056,SIM-TD-056,CP,KAN,PER,7.2668242,80.5927285,31.52,207.93,9.99,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:38.000Z,REG-2026-000083,SP-CAB-5083,SIM-TD-083,SP,MATR,MATP,5.955456,80.5508295,34.18,348.35,10.87,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:21.000Z,REG-2026-000053,WP-CAB-5053,SIM-TD-053,WP,GAM,KEL,6.9568123,79.9265702,29.43,338.96,7.96,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:40.000Z,REG-2026-000073,WP-CAB-5073,SIM-TD-073,WP,COL,FORT,6.9363847,79.8460226,28.23,340.19,4.3,true
2026-04-23T18:18:00.000Z,2026-04-23T18:18:24.000Z,REG-2026-000068,NCP-CAB-5068,SIM-TD-068,NCP,POL,POLP,7.9400376,81.0169311,35.26,208.89,9.08,true
